1d,7d
44354.7415,47195.366
44027.9933,44781.0627
43810.4502,42804.3463
43831.812,42039.6439
43304.0404,41092.5166
43404.981,40606.092
42919.5196,39808.0496
41166.3325,39033.4917
40782.375,37819.852
40987.5539,38225.5389
41410.1803,38801.5645
41928.1803,39843.7439
42319.9179,40717.5808
42294.944,41743.0223
43117.9557,43032.6014
43500.4181,44457.7023
44625.9254,45675.974
45235.1467,46582.0004
45334.3335,45607.1532
45516.216,44966.1276
45679.0825,44544.4099
45900.3231,44595.3286
45392.8412,44273.3239
45841.7236,44246.9535
44996.4592,43775.3631
43181.5231,40572.7253
42165.1239,38788.7809
41619.3482,37587.8761
40865.3303,36703.1229
40611.3906,36441.4774
39693.0118,36040.8544
38663.1793,35258.1864
38019.2092,34995.7241
38493.6344,36159.9202
39071.5299,36684.6758
40400.3151,36679.1099
40817.7467,37884.6606
41555.4405,38250.6143
41717.3445,38863.8863
41537.6309,39641.6506
41122.6568,40763.7713
42116.8218,41115.7817
42483.1551,41793.8366
42830.7891,42268.5254
43062.0702,42591.8826
43316.0741,43059.5812
43617.9704,43025.5574
43333.7493,43536.3684
43292.5801,44236.6003
42535.6992,41483.9764
42502.6243,40507.6543
42477.9092,39713.8035
42585.0122,39360.0337
43036.5952,39231.7333
41966.0987,38072.0168
40471.5807,37401.4839
40469.0578,35698.8199
40735.8574,37464.0728
40968.2235,38378.7314
41438.8217,38664.0349
41514.8882,39872.8465
40960.0885,40612.2545
41582.6381,41574.0262
43289.4236,42330.2124
45427.5222,44002.2712
45946.5237,44749.453
46007.1131,45005.549
45863.1122,45161.9483
46208.6269,45331.2434
46242.2843,45592.7843
46159.8639,45609.8339
45709.7415,45776.9097
46421.2888,45447.6852
44065.744,43487.7942
42736.8487,42387.1924
42498.3376,41578.7602
41481.598,40810.0875
41655.0732,40127.9827
41422.3863,39382.468
40063.4216,38747.6758
39423.2663,38146.7215
39382.5698,38989.6881
39848.69,39318.589
40725.6093,40131.5263
41969.3779,40873.6059
42157.3381,41378.7949
43567.3667,42325.275
44165.4408,42867.9601
45307.412,44084.4745
46156.2965,44937.7597
45607.2311,45302.0455
46278.6655,45594.3622
46836.9431,45732.7383
47114.3409,45824.7704
47258.0819,45672.9203
47513.492,46183.9757
46578.8277,46309.5755
45088.7037,44317.6376
44696.029,43374.4584
43027.8037,42598.1786
42280.1261,41976.1254
41814.8918,40244.5612
41369.9147,38921.2423
40798.5857,39228.1251
40146.4264,39213.9698
40194.4951,39030.468
40854.0774,40034.8562
41634.7445,40477.4757
42684.6947,40675.0953
43667.9603,40825.3392
44072.3507,41383.0801
44687.4896,42031.0719
45606.6895,42932.1644
46102.5714,43975.5063
45824.4271,44072.8579
45886.2,44353.4785
46065.6559,44620.6485
46263.4164,44499.9746
46398.9975,44719.5517
46508.0565,44878.1601
45950.6287,44906.7147
44108.5759,44473.7688
42839.06,44343.6085
42589.1022,43642.0363
41459.3605,43571.3366
40705.0525,42503.4826
40063.4369,42066.1413
39382.0518,42061.2945
39884.2717,41364.8371
40051.4049,41198.5363
40720.5114,40864.3772
41072.2013,40543.2213
41256.7795,40160.4145
41744.279,40470.9648
42228.6426,40743.4113
42240.9616,41547.3999
43165.5521,42283.852
44018.0518,43236.6245
43913.7604,43281.8873
44176.6257,43509.7257
44477.9506,44064.5895
44759.2756,44161.0802
44819.3681,44320.073
44990.6897,44272.046
44668.9871,44354.7415
44812.4609,44027.9933
44961.2033,43810.4502
44743.2209,43831.812
44408.9012,43304.0404
45132.9234,43404.981
44581.8356,42919.5196
43708.4687,41166.3325
42587.371,40782.375
43023.4216,40987.5539
42996.0387,41410.1803
42863.767,41928.1803
42472.9492,42319.9179
42250.8181,42294.944
42133.545,43117.9557
42371.7368,43500.4181
42861.5984,44625.9254
43961.6115,45235.1467
44423.5315,45334.3335
44464.2087,45516.216
44604.7934,45679.0825
44911.7809,45900.3231
45214.1273,45392.8412
45169.1172,45841.7236
45152.7266,44996.4592
44993.2372,43181.5231
44547.9427,42165.1239
44468.9353,41619.3482
44587.5221,40865.3303
44856.0395,40611.3906
44411.7504,39693.0118
43071.5385,38663.1793
42975.3334,38019.2092
43359.4347,38493.6344
43571.829,39071.5299
43871.6645,40400.3151
43713.6098,40817.7467
43802.0777,41555.4405
43901.7509,41717.3445
44033.4078,41537.6309
45420.2857,41122.6568
46110.9509,42116.8218
46093.3971,42483.1551
45855.0738,42830.7891
46194.5531,43062.0702
46099.1714,43316.0741
45897.3813,43617.9704
46280.9532,43333.7493
45976.3632,43292.5801
44547.6263,42535.6992
43502.2259,42502.6243
42586.697,42477.9092
42051.1781,42585.0122
41721.0254,43036.5952
41370.6305,41966.0987
40521.6281,40471.5807
39877.8072,40469.0578
39619.1437,40735.8574
40369.2171,40968.2235
42054.2082,41438.8217
42360.8754,41514.8882
42811.9174,40960.0885
42772.9684,41582.6381
43823.8834,43289.4236
45238.3203,45427.5222
43044.533,45946.5237
43132.1395,46007.1131
43199.7326,45863.1122
43170.0589,46208.6269
43410.1699,46242.2843
43380.1525,46159.8639
43208.1681,45709.7415
43473.7983,46421.2888
41423.1755,44065.744
40779.9883,42736.8487
39928.2087,42498.3376
39640.7996,41481.598
39496.5667,41655.0732
38299.6099,41422.3863
38251.5787,40063.4216
37577.4234,39423.2663
38222.4941,39382.5698
39495.4843,39848.69
40502.272,40725.6093
40844.1268,41969.3779
40803.7965,42157.3381
40902.4424,43567.3667
40747.7367,44165.4408
40450.9596,45307.412
41894.9139,46156.2965
42238.4785,45607.2311
42517.3123,46278.6655
42861.7267,46836.9431
43056.1288,47114.3409
43354.7553,47258.0819
43615.2509,47513.492
43542.6594,46578.8277
42828.0289,45088.7037
42475.3874,44696.029
41876.9764,43027.8037
41965.2948,42280.1261
41870.711,41814.8918
40527.8473,41369.9147
39145.079,40798.5857
38751.0585,40146.4264
38808.9994,40194.4951
39393.1162,40854.0774
39917.848,41634.7445
40467.4859,42684.6947
41285.9418,43667.9603
42717.8753,44072.3507
43368.4952,44687.4896
44464.4975,45606.6895
45069.7384,46102.5714
45296.2223,45824.4271
45416.6594,45886.2
45832.1381,46065.6559
45951.6834,46263.4164
45877.2205,46398.9975
45893.2947,46508.0565
45457.6183,45950.6287
44357.0961,44108.5759
43273.0095,42839.06
42087.5557,42589.1022
41400.6032,41459.3605
41586.6202,40705.0525
40869.1183,40063.4369
40016.6186,39382.0518
40235.2884,39884.2717
40090.8832,40051.4049
39909.5278,40720.5114
40961.3206,41072.2013
40846.0831,41256.7795
40878.0996,41744.279
40943.5742,42228.6426
40815.8252,42240.9616
40126.9416,43165.5521
41615.3682,44018.0518
42000.4492,43913.7604
42256.0009,44176.6257
42497.6038,44477.9506
42915.1647,44759.2756
43174.5226,44819.3681
43620.5949,44990.6897
43140.1323,44668.9871
42636.6558,44812.4609
41743.4654,44961.2033
41844.8409,44743.2209
41010.825,44408.9012
41090.494,45132.9234
40340.4895,44581.8356
39101.0715,43708.4687
39023.1167,42587.371
38174.6766,43023.4216
39204.7858,42996.0387
38921.2957,42863.767
40463.4314,42472.9492
40719.3149,42250.8181
40928.3897,42133.545
41426.6402,42371.7368
43140.6632,42861.5984
43858.4564,43961.6115
44150.6774,44423.5315
44279.1955,44464.2087
44517.3607,44604.7934
44888.449,44911.7809
45055.9502,45214.1273
45480.8225,45169.1172
45178.6247,45152.7266
45055.6808,44993.2372
44983.9833,44547.9427
44760.5457,44468.9353
43978.8454,44587.5221
43241.5072,44856.0395
41581.8198,44411.7504
40931.3199,43071.5385
40831.0705,42975.3334
40334.7344,43359.4347
40047.0155,43571.829
40195.2333,43871.6645
39787.0573,43713.6098
40361.6997,43802.0777
40441.7684,43901.7509
41018.6077,44033.4078
42061.5677,45420.2857
43126.9537,46110.9509
43424.564,46093.3971
43403.456,45855.0738
43756.1943,46194.5531
43923.2058,46099.1714
43875.293,45897.3813
44038.3219,46280.9532
44156.9506,45976.3632
44297.9993,44547.6263
43986.7465,43502.2259
43799.7194,42586.697
43589.6338,42051.1781
43681.9629,41721.0254
43290.4221,41370.6305
42188.8802,40521.6281
41849.1047,39877.8072
41846.7414,39619.1437
41618.1219,40369.2171
41816.7477,42054.2082
41854.6162,42360.8754
42133.5752,42811.9174
42881.7237,42772.9684
43006.8169,43823.8834
44006.0396,45238.3203
44430.6923,43044.533
44746.0102,43132.1395
44816.9342,43199.7326
45052.2709,43170.0589
45224.9277,43410.1699
45337.7055,43380.1525
45374.7091,43208.1681
45405.5142,43473.7983
43300.6244,41423.1755
42752.228,40779.9883
42551.9617,39928.2087
41709.4313,39640.7996
42043.5704,39496.5667
40946.4646,38299.6099
40278.4316,38251.5787
38746.5008,37577.4234
38539.2861,38222.4941
38900.2614,39495.4843
40017.7033,40502.272
41854.463,40844.1268
41878.5193,40803.7965
42497.5049,40902.4424
42955.3061,40747.7367
44018.0027,40450.9596
44702.2857,41894.9139
44845.3615,42238.4785
45081.961,42517.3123
45322.4516,42861.7267
45307.521,43056.1288
45435.7419,43354.7553
45444.9057,43615.2509
44628.4685,43542.6594
43256.5426,42828.0289
41891.1525,42475.3874
41643.5748,41876.9764
40833.3032,41965.2948
40616.5711,41870.711
39995.3661,40527.8473
39396.0806,39145.079
38976.7956,38751.0585
38596.7484,38808.9994
39035.7156,39393.1162
39384.4547,39917.848
41083.838,40467.4859
40966.7251,41285.9418
41908.3322,42717.8753
42796.0342,43368.4952
44039.6289,44464.4975
44747.8059,45069.7384
44823.6829,45296.2223
44733.5585,45416.6594
45126.7915,45832.1381
45264.3498,45951.6834
45312.4311,45877.2205
45331.5908,45893.2947
44697.7633,45457.6183
43944.1127,44357.0961
42834.6354,43273.0095
42278.3859,42087.5557
41617.7182,41400.6032
40993.2703,41586.6202
40030.4299,40869.1183
39380.9168,40016.6186
38078.2867,40235.2884
38681.306,40090.8832
38992.4097,39909.5278
39142.8231,40961.3206
40198.1089,40846.0831
40844.9326,40878.0996
41664.5353,40943.5742
42397.617,40815.8252
43590.5297,40126.9416
44025.8582,41615.3682
44206.6808,42000.4492
43886.2556,42256.0009
44126.3308,42497.6038
44411.2914,42915.1647
44506.792,43174.5226
44672.5566,43620.5949
44380.0823,43140.1323
43453.8165,42636.6558
42685.1094,41743.4654
41861.3676,41844.8409
41139.7398,41010.825
40579.1406,41090.494
39372.7362,40340.4895
39444.5885,39101.0715
39902.8853,39023.1167
38934.0799,38174.6766
38875.1841,39204.7858
39420.9085,38921.2957
39743.9352,40463.4314
40010.1168,40719.3149
40781.8891,40928.3897
41128.6927,41426.6402
42925.216,43140.6632
43775.3438,43858.4564
43874.7738,44150.6774
43975.8302,44279.1955
44188.0845,44517.3607
44610.5673,44888.449
44679.1348,45055.9502
44887.5762,45480.8225
45198.3445,45178.6247
44495.088,45055.6808
42800.9769,44983.9833
42826.0468,44760.5457
41979.7912,43978.8454
41466.0078,43241.5072
41103.6838,41581.8198
39949.8159,40931.3199
39502.1379,40831.0705
39774.8712,40334.7344
39643.4212,40047.0155
39948.7334,40195.2333
40629.4426,39787.0573
40571.795,40361.6997
40904.228,40441.7684
41461.1747,41018.6077
45382.6935,42061.5677
46557.1666,43126.9537
46899.3218,43424.564
47154.1717,43403.456
47286.2803,43756.1943
47466.7826,43923.2058
47361.6195,43875.293
47340.2597,44038.3219
46931.4729,44156.9506
46465.3233,44297.9993
45712.9441,43986.7465
44894.0605,43799.7194
44080.3745,43589.6338
44135.9111,43681.9629
42061.42,43290.4221
41297.4474,42188.8802
40339.3959,41849.1047
40592.8115,41846.7414
39934.9275,41618.1219
40260.7192,41816.7477
39388.5933,41854.6162
39521.9275,42133.5752
39600.5957,42881.7237
39982.8038,43006.8169
41327.0902,44006.0396
42323.061,44430.6923
42365.0391,44746.0102
42254.0481,44816.9342
42389.4072,45052.2709
42481.7487,45224.9277
42650.3907,45337.7055
42694.774,45374.7091
42895.4896,45405.5142
43001.3872,43300.6244
43157.2847,42752.228
43031.3811,42551.9617
43184.8421,41709.4313
43074.0066,42043.5704
42714.2257,40946.4646
41169.9515,40278.4316
40700.7307,38746.5008
40201.9717,38539.2861
40169.4276,38900.2614
40857.1636,40017.7033
41349.0732,41854.463
41245.3076,41878.5193
41911.5673,42497.5049
42120.2891,42955.3061
43274.861,44018.0027
43993.9351,44702.2857
43720.0925,44845.3615
43664.6132,45081.961
44028.1258,45322.4516
44259.827,45307.521
44145.0559,45435.7419
44776.5467,45444.9057
44766.993,44628.4685
41759.6561,43256.5426
41433.7429,41891.1525
40469.889,41643.5748
39589.7025,40833.3032
39163.3024,40616.5711
38513.1844,39995.3661
37818.7328,39396.0806
36711.7833,38976.7956
36615.8849,38596.7484
37832.7156,39035.7156
38781.0485,39384.4547
39107.2914,41083.838
39872.0476,40966.7251
40706.4291,41908.3322
41851.4924,42796.0342
43491.5531,44039.6289
43969.7994,44747.8059
44072.2135,44823.6829
44207.846,44733.5585
44315.9776,45126.7915
44314.6493,45264.3498
44417.8253,45312.4311
44912.6283,45331.5908
44288.5022,44697.7633
41755.5505,43944.1127
40512.3026,42834.6354
40232.0772,42278.3859
39630.3896,41617.7182
39667.0867,40993.2703
38257.0319,40030.4299
37190.5713,39380.9168
37461.2209,38078.2867
37354.8165,38681.306
37589.0458,38992.4097
38297.2321,39142.8231
39452.4662,40198.1089
39833.9337,40844.9326
40535.5649,41664.5353
41303.5964,42397.617
43235.6226,43590.5297
44109.1916,44025.8582
43280.6792,44206.6808
43388.5086,43886.2556
43485.7003,44126.3308
43854.3874,44411.2914
43972.6025,44506.792
44144.8602,44672.5566
43852.9589,44380.0823
40843.1923,43453.8165
39453.1548,42685.1094
39314.3412,41861.3676
39880.841,41139.7398
39175.632,40579.1406
38280.1108,39372.7362
37694.9307,39444.5885
36101.5092,39902.8853
36866.4567,38934.0799
37957.2814,38875.1841
39098.676,39420.9085
40099.235,39743.9352
40153.225,40010.1168
40690.6826,40781.8891
42045.5618,41128.6927
43538.9198,42925.216
43954.5642,43775.3438
44355.8653,43874.7738
44200.7311,43975.8302
44367.8195,44188.0845
44365.058,44610.5673
44623.9078,44679.1348
44513.6019,44887.5762
44608.4952,45198.3445
42409.124,44495.088
40486.3582,42800.9769
39406.4805,42826.0468
38285.3948,41979.7912
37668.5383,41466.0078
37076.9811,41103.6838
36062.4145,39949.8159
35645.3294,39502.1379
36113.5294,39774.8712
36463.0644,39643.4212
37140.1398,39948.7334
38299.884,40629.4426
39087.3615,40571.795
39740.7438,40904.228
40397.7112,41461.1747
41758.4673,45382.6935
42239.5508,46557.1666
42569.5263,46899.3218
42508.5834,47154.1717
42690.4197,47286.2803
42933.3196,47466.7826
43223.5196,47361.6195
43306.0439,47340.2597
43312.4281,46931.4729
43061.8969,46465.3233
42945.9066,45712.9441
42312.5598,44894.0605
40066.8503,44080.3745
38216.7437,44135.9111
36993.6131,42061.42
36500.9621,41297.4474
36308.3923,40339.3959
36393.3817,40592.8115
36735.242,39934.9275
37702.3973,40260.7192
38369.7466,39388.5933
38871.4557,39521.9275
38802.3356,39600.5957
39437.8207,39982.8038
40290.3844,41327.0902
41047.8585,42323.061
41705.4382,42365.0391
41661.3261,42254.0481
41828.3889,42389.4072
42137.9782,42481.7487
42135.0572,42650.3907
42461.1476,42694.774
42582.1282,42895.4896
41656.608,43001.3872
42132.941,43157.2847
41378.9009,43031.3811
41778.3476,43184.8421
40786.373,43074.0066
40552.6437,42714.2257
40020.6059,41169.9515
39348.3912,40700.7307
39387.6438,40201.9717
38679.187,40169.4276
39401.6878,40857.1636
38988.1074,41349.0732
38890.2916,41245.3076
39238.9512,41911.5673
39218.4417,42120.2891
40324.7231,43274.861
41132.3624,43993.9351
41315.0364,43720.0925
41327.7251,43664.6132
41360.7521,44028.1258
41422.7594,44259.827
41373.5835,44145.0559
41526.1964,44776.5467
41696.7207,44766.993
41893.94,41759.6561
42063.5271,41433.7429
41655.2624,40469.889
41305.3208,39589.7025
41578.1904,39163.3024
40545.4411,38513.1844
39559.4573,37818.7328
39220.8743,36711.7833
39071.8247,36615.8849
39211.9714,37832.7156
39640.5868,38781.0485
39986.9937,39107.2914
40518.4351,39872.0476
41222.624,40706.4291
41602.1671,41851.4924
42853.8754,43491.5531
43378.7215,43969.7994
43483.2574,44072.2135
43271.9354,44207.846
43468.7984,44315.9776
43551.3845,44314.6493
43691.4463,44417.8253
43915.9806,44912.6283
44158.8035,44288.5022
41809.5854,41755.5505
39670.1603,40512.3026
38797.0848,40232.0772
38008.0563,39630.3896
37275.7238,39667.0867
36597.675,38257.0319
36238.601,37190.5713
34845.1763,37461.2209
35746.8773,37354.8165
36693.0749,37589.0458
37885.0072,38297.2321
39176.9855,39452.4662
39711.6546,39833.9337
40014.9354,40535.5649
41308.5863,41303.5964
42766.2162,43235.6226
43075.566,44109.1916
43319.1615,43280.6792
43335.6864,43388.5086
43606.8839,43485.7003
43409.632,43854.3874
43722.7478,43972.6025
43990.3422,44144.8602
43358.7678,43852.9589
41236.206,40843.1923
39522.6981,39453.1548
38353.3227,39314.3412
37573.2255,39880.841
37572.7736,39175.632
36760.3244,38280.1108
36063.8923,37694.9307
35687.3398,36101.5092
36530.4123,36866.4567
37303.4758,37957.2814
37943.7327,39098.676
38794.316,40099.235
39529.999,40153.225
39793.8651,40690.6826
40843.1934,42045.5618
42444.7923,43538.9198
42833.9224,43954.5642
43015.7476,44355.8653
42990.307,44200.7311
43086.3348,44367.8195
43275.6481,44365.058
43406.4626,44623.9078
43777.4113,44513.6019
42821.106,44608.4952
39966.2239,42409.124
38867.9494,40486.3582
38563.1944,39406.4805
38872.899,38285.3948
38505.3317,37668.5383
37680.6655,37076.9811
36244.4733,36062.4145
35166.9225,35645.3294
35839.2531,36113.5294
36040.0668,36463.0644
36932.5497,37140.1398
38682.613,38299.884
38720.0776,39087.3615
39372.0089,39740.7438
40834.7618,40397.7112
42163.3599,41758.4673
42830.3978,42239.5508
42945.1144,42569.5263
43000.9966,42508.5834
43230.4444,42690.4197
43483.551,42933.3196
43515.0083,43223.5196
43683.6147,43306.0439
43251.6469,43312.4281
40862.385,43061.8969
39551.0583,42945.9066
38643.1195,42312.5598
38336.9536,40066.8503
37223.9993,38216.7437
36633.9266,36993.6131
36069.8342,36500.9621
36060.8107,36308.3923
36516.4195,36393.3817
37074.694,36735.242
38003.4847,37702.3973
38594.038,38369.7466
39313.5618,38871.4557
40158.1185,38802.3356
41047.6543,39437.8207
42500.6111,40290.3844
43020.2426,41047.8585
43174.5933,41705.4382
42888.531,41661.3261
42801.9186,41828.3889
43083.3386,42137.9782
43217.0043,42135.0572
43440.2709,42461.1476
42640.1087,42582.1282
40126.7034,41656.608
39620.2372,42132.941
38483.9738,41378.9009
37752.9142,41778.3476
37783.9917,40786.373
36417.1169,40552.6437
35919.6754,40020.6059
35093.7357,39348.3912
35775.7265,39387.6438
35944.0187,38679.187
37229.9794,39401.6878
37737.0196,38988.1074
38352.0654,38890.2916
38540.9373,39238.9512
39587.4825,39218.4417
41032.17,40324.7231
41795.7488,41132.3624
42026.6001,41315.0364
42159.0439,41327.7251
42237.2948,41360.7521
42453.1165,41422.7594
42635.6968,41373.5835
42482.5485,41526.1964
42196.9979,41696.7207
41937.8968,41893.94
41458.3097,42063.5271
40952.4983,41655.2624
40512.089,41305.3208
39955.6658,41578.1904
39758.2176,40545.4411
38552.5581,39559.4573
38328.4776,39220.8743
38400.5535,39071.8247
37656.1729,39211.9714
38451.3001,39640.5868
38521.4098,39986.9937
38620.6393,40518.4351
39415.0798,41222.624
39999.1987,41602.1671
40784.6958,42853.8754
41607.985,43378.7215
41733.5897,43483.2574
41539.7923,43271.9354
41851.1053,43468.7984
42097.5834,43551.3845
42260.2979,43691.4463
42331.9083,43915.9806
42189.8954,44158.8035
42276.9853,41809.5854
41977.7183,39670.1603
41387.1968,38797.0848
41228.3909,38008.0563
41853.0662,37275.7238
40742.6204,36597.675
39628.1448,36238.601
39059.0348,34845.1763
39381.1272,35746.8773
38886.6822,36693.0749
39773.5468,37885.0072
40259.9658,39176.9855
40556.9644,39711.6546
41599.0423,40014.9354
41958.4841,41308.5863
43262.2341,42766.2162
43853.2075,43075.566
43678.023,43319.1615
43795.2163,43335.6864
43981.1807,43606.8839
44000.7071,43409.632
44040.2882,43722.7478
44245.2612,43990.3422
44213.6418,43358.7678
42512.842,41236.206
40726.1577,39522.6981
39141.0351,38353.3227
38193.4899,37573.2255
38266.9086,37572.7736
37444.9404,36760.3244
36749.469,36063.8923
36249.4341,35687.3398
36967.9812,36530.4123
37624.4192,37303.4758
38537.6107,37943.7327
39903.3182,38794.316
40681.072,39529.999
41389.9714,39793.8651
42132.5427,40843.1934
43687.6687,42444.7923
44071.0799,42833.9224
