,연도,월,요일,노선명,전염병,승하차총승객수
13247,2021,6,7,3,1,3864435.0
13248,2021,6,7,4,1,3653776.0
13249,2021,6,7,5,1,4912068.0
13250,2021,6,7,6,1,2448354.0
13251,2021,6,7,7,1,5367622.0
13252,2021,6,7,8,1,1429586.0
13253,2021,6,7,9,1,2124403.0
13270,2021,7,1,1,1,654632.0
13271,2021,7,1,2,1,3746862.0
13272,2021,7,1,3,1,1467822.0
13273,2021,7,1,4,1,1453796.0
13274,2021,7,1,5,1,1745545.0
13275,2021,7,1,6,1,1003391.0
13276,2021,7,1,7,1,1934703.0
13277,2021,7,1,8,1,553081.0
13278,2021,7,1,9,1,782966.0
13295,2021,7,2,1,1,1209997.0
13296,2021,7,2,2,1,6899002.0
13297,2021,7,2,3,1,2760622.0
13298,2021,7,2,4,1,2661563.0
13299,2021,7,2,5,1,3201502.0
13300,2021,7,2,6,1,1764896.0
13301,2021,7,2,7,1,3578394.0
13302,2021,7,2,8,1,990881.0
13303,2021,7,2,9,1,1403459.0
13320,2021,7,3,1,1,1930653.0
13321,2021,7,3,2,1,12025958.0
13322,2021,7,3,3,1,4571178.0
13323,2021,7,3,4,1,4267403.0
13324,2021,7,3,5,1,5636721.0
13325,2021,7,3,6,1,2865637.0
13326,2021,7,3,7,1,6225554.0
13327,2021,7,3,8,1,1672938.0
13328,2021,7,3,9,1,2467312.0
13345,2021,7,4,1,1,1871572.0
13346,2021,7,4,2,1,11831797.0
13347,2021,7,4,3,1,4413838.0
13348,2021,7,4,4,1,4180759.0
13349,2021,7,4,5,1,5592721.0
13350,2021,7,4,6,1,2817601.0
13351,2021,7,4,7,1,6147472.0
13352,2021,7,4,8,1,1643525.0
13353,2021,7,4,9,1,2407390.0
13370,2021,7,5,1,1,1470030.0
13371,2021,7,5,2,1,9272638.0
13372,2021,7,5,3,1,3466036.0
13373,2021,7,5,4,1,3291729.0
13374,2021,7,5,5,1,4406190.0
13375,2021,7,5,6,1,2220880.0
13376,2021,7,5,7,1,4865812.0
13377,2021,7,5,8,1,1303857.0
13378,2021,7,5,9,1,1881970.0
13395,2021,7,6,1,1,1501263.0
13396,2021,7,6,2,1,9429545.0
13397,2021,7,6,3,1,3536458.0
13398,2021,7,6,4,1,3348189.0
13399,2021,7,6,5,1,4476542.0
13400,2021,7,6,6,1,2245989.0
13401,2021,7,6,7,1,4944980.0
13402,2021,7,6,8,1,1313606.0
13403,2021,7,6,9,1,1914918.0
13420,2021,7,7,1,1,1498826.0
13421,2021,7,7,2,1,9302623.0
13422,2021,7,7,3,1,3480586.0
13423,2021,7,7,4,1,3291699.0
13424,2021,7,7,5,1,4427054.0
13425,2021,7,7,6,1,2206770.0
13426,2021,7,7,7,1,4905410.0
13427,2021,7,7,8,1,1302306.0
13428,2021,7,7,9,1,1902642.0
13445,2021,8,1,1,1,900846.0
13446,2021,8,1,2,1,4854345.0
13447,2021,8,1,3,1,1912348.0
13448,2021,8,1,4,1,1899584.0
13449,2021,8,1,5,1,2272501.0
13450,2021,8,1,6,1,1325827.0
13451,2021,8,1,7,1,2475472.0
13452,2021,8,1,8,1,701556.0
13453,2021,8,1,9,1,994423.0
13470,2021,8,2,1,1,976270.0
13471,2021,8,2,2,1,5592017.0
13472,2021,8,2,3,1,2224742.0
13473,2021,8,2,4,1,2136008.0
13474,2021,8,2,5,1,2562948.0
13475,2021,8,2,6,1,1424744.0
13476,2021,8,2,7,1,2838274.0
13477,2021,8,2,8,1,785487.0
13478,2021,8,2,9,1,1121396.0
13495,2021,8,3,1,1,1491325.0
13496,2021,8,3,2,1,9292706.0
13497,2021,8,3,3,1,3548376.0
13498,2021,8,3,4,1,3286336.0
13499,2021,8,3,5,1,4356641.0
13500,2021,8,3,6,1,2213648.0
13501,2021,8,3,7,1,4788806.0
13502,2021,8,3,8,1,1280992.0
13503,2021,8,3,9,1,1909714.0
13520,2021,8,4,1,1,1471526.0
13521,2021,8,4,2,1,9234031.0
13522,2021,8,4,3,1,3461423.0
13523,2021,8,4,4,1,3254219.0
13524,2021,8,4,5,1,4358566.0
13525,2021,8,4,6,1,2196835.0
13526,2021,8,4,7,1,4772307.0
13527,2021,8,4,8,1,1281249.0
13528,2021,8,4,9,1,1873446.0
13545,2021,8,5,1,1,1433858.0
13546,2021,8,5,2,1,9184279.0
13547,2021,8,5,3,1,3421324.0
13548,2021,8,5,4,1,3212010.0
13549,2021,8,5,5,1,4329099.0
13550,2021,8,5,6,1,2185870.0
13551,2021,8,5,7,1,4753589.0
13552,2021,8,5,8,1,1277862.0
13553,2021,8,5,9,1,1868153.0
13570,2021,8,6,1,1,1782294.0
13571,2021,8,6,2,1,11400118.0
13572,2021,8,6,3,1,4278003.0
13573,2021,8,6,4,1,3990875.0
13574,2021,8,6,5,1,5413745.0
13575,2021,8,6,6,1,2711581.0
13576,2021,8,6,7,1,5933064.0
13577,2021,8,6,8,1,1588016.0
13578,2021,8,6,9,1,2341569.0
13595,2021,8,7,1,1,1684562.0
13596,2021,8,7,2,1,10319851.0
13597,2021,8,7,3,1,3899518.0
13598,2021,8,7,4,1,3686657.0
13599,2021,8,7,5,1,4902256.0
13600,2021,8,7,6,1,2475534.0
13601,2021,8,7,7,1,5404970.0
13602,2021,8,7,8,1,1446213.0
13603,2021,8,7,9,1,2117389.0
13620,2021,9,1,1,1,841797.0
13621,2021,9,1,2,1,4433363.0
13622,2021,9,1,3,1,1796176.0
13623,2021,9,1,4,1,1741702.0
13624,2021,9,1,5,1,2097115.0
13625,2021,9,1,6,1,1224902.0
13626,2021,9,1,7,1,2266495.0
13627,2021,9,1,8,1,621205.0
13628,2021,9,1,9,1,907597.0
13645,2021,9,2,1,1,1152775.0
13646,2021,9,2,2,1,6353697.0
13647,2021,9,2,3,1,2621788.0
13648,2021,9,2,4,1,2458437.0
13649,2021,9,2,5,1,2953068.0
13650,2021,9,2,6,1,1669453.0
13651,2021,9,2,7,1,3212331.0
13652,2021,9,2,8,1,877041.0
13653,2021,9,2,9,1,1281458.0
13670,2021,9,3,1,1,1634063.0
13671,2021,9,3,2,1,10007913.0
13672,2021,9,3,3,1,3884492.0
13673,2021,9,3,4,1,3606180.0
13674,2021,9,3,5,1,4719171.0
13675,2021,9,3,6,1,2437208.0
13676,2021,9,3,7,1,5192764.0
13677,2021,9,3,8,1,1378176.0
13678,2021,9,3,9,1,2064085.0
13695,2021,9,4,1,1,1994588.0
13696,2021,9,4,2,1,12150380.0
13697,2021,9,4,3,1,4638294.0
13698,2021,9,4,4,1,4386372.0
13699,2021,9,4,5,1,5799972.0
13700,2021,9,4,6,1,2942784.0
13701,2021,9,4,7,1,6376969.0
13702,2021,9,4,8,1,1687906.0
13703,2021,9,4,9,1,2490822.0
13720,2021,9,5,1,1,1733213.0
13721,2021,9,5,2,1,10774903.0
13722,2021,9,5,3,1,4105823.0
13723,2021,9,5,4,1,3882950.0
13724,2021,9,5,5,1,5147779.0
13725,2021,9,5,6,1,2627449.0
13726,2021,9,5,7,1,5642139.0
13727,2021,9,5,8,1,1501120.0
13728,2021,9,5,9,1,2219557.0
13745,2021,9,6,1,1,1271503.0
13746,2021,9,6,2,1,7879093.0
13747,2021,9,6,3,1,3014213.0
13748,2021,9,6,4,1,2855942.0
13749,2021,9,6,5,1,3783571.0
13750,2021,9,6,6,1,1940947.0
13751,2021,9,6,7,1,4185518.0
13752,2021,9,6,8,1,1105986.0
13753,2021,9,6,9,1,1625914.0
13770,2021,9,7,1,1,1352296.0
13771,2021,9,7,2,1,8074721.0
13772,2021,9,7,3,1,3103030.0
13773,2021,9,7,4,1,2954771.0
13774,2021,9,7,5,1,3903219.0
13775,2021,9,7,6,1,1982989.0
13776,2021,9,7,7,1,4289029.0
13777,2021,9,7,8,1,1138344.0
13778,2021,9,7,9,1,1676711.0
13795,2021,10,1,1,1,1133240.0
13796,2021,10,1,2,1,6277063.0
13797,2021,10,1,3,1,2455973.0
13798,2021,10,1,4,1,2386792.0
13799,2021,10,1,5,1,2871943.0
13800,2021,10,1,6,1,1688956.0
13801,2021,10,1,7,1,3035922.0
13802,2021,10,1,8,1,868939.0
13803,2021,10,1,9,1,1255699.0
13820,2021,10,2,1,1,1600906.0
13821,2021,10,2,2,1,8848082.0
13822,2021,10,2,3,1,3559465.0
13823,2021,10,2,4,1,3360218.0
13824,2021,10,2,5,1,4007786.0
13825,2021,10,2,6,1,2307736.0
13826,2021,10,2,7,1,4294286.0
13827,2021,10,2,8,1,1206023.0
13828,2021,10,2,9,1,1745004.0
13845,2021,10,3,1,1,2139097.0
13846,2021,10,3,2,1,13145041.0
13847,2021,10,3,3,1,5068045.0
13848,2021,10,3,4,1,4659355.0
13849,2021,10,3,5,1,6146952.0
13850,2021,10,3,6,1,3158224.0
13851,2021,10,3,7,1,6702987.0
13852,2021,10,3,8,1,1804090.0
13853,2021,10,3,9,1,2707032.0
13870,2021,10,4,1,1,1666467.0
13871,2021,10,4,2,1,10281899.0
13872,2021,10,4,3,1,3893405.0
13873,2021,10,4,4,1,3664595.0
13874,2021,10,4,5,1,4874966.0
13875,2021,10,4,6,1,2460993.0
13876,2021,10,4,7,1,5320417.0
13877,2021,10,4,8,1,1430441.0
13878,2021,10,4,9,1,2101797.0
13895,2021,10,5,1,1,1657846.0
13896,2021,10,5,2,1,10342480.0
13897,2021,10,5,3,1,3889719.0
13898,2021,10,5,4,1,3679600.0
13899,2021,10,5,5,1,4928395.0
13900,2021,10,5,6,1,2471835.0
13901,2021,10,5,7,1,5349244.0
13902,2021,10,5,8,1,1431235.0
13903,2021,10,5,9,1,2109206.0
13920,2021,10,6,1,1,1642385.0
13921,2021,10,6,2,1,10186739.0
13922,2021,10,6,3,1,3853910.0
13923,2021,10,6,4,1,3623727.0
13924,2021,10,6,5,1,4870572.0
13925,2021,10,6,6,1,2429836.0
13926,2021,10,6,7,1,5316461.0
13927,2021,10,6,8,1,1420952.0
13928,2021,10,6,9,1,2086233.0
13945,2021,10,7,1,1,1348667.0
13946,2021,10,7,2,1,7775935.0
13947,2021,10,7,3,1,3022158.0
13948,2021,10,7,4,1,2923110.0
13949,2021,10,7,5,1,3714462.0
13950,2021,10,7,6,1,1918894.0
13951,2021,10,7,7,1,4072068.0
13952,2021,10,7,8,1,1099187.0
13953,2021,10,7,9,1,1603458.0
13970,2021,12,1,1,1,822426.0
13971,2021,12,1,2,1,4891317.0
13972,2021,12,1,3,1,1839210.0
13973,2021,12,1,4,1,1874560.0
13974,2021,12,1,5,1,2174699.0
13975,2021,12,1,6,1,1232867.0
13976,2021,12,1,7,1,2283588.0
13977,2021,12,1,8,1,686970.0
13978,2021,12,1,9,1,959902.0
13995,2021,12,2,1,1,1145466.0
13996,2021,12,2,2,1,6877552.0
13997,2021,12,2,3,1,2586014.0
13998,2021,12,2,4,1,2673368.0
13999,2021,12,2,5,1,2995549.0
14000,2021,12,2,6,1,1671846.0
14001,2021,12,2,7,1,3171319.0
14002,2021,12,2,8,1,941608.0
14003,2021,12,2,9,1,1311573.0
14020,2021,12,3,1,1,2078573.0
14021,2021,12,3,2,1,13244119.0
14022,2021,12,3,3,1,4973380.0
14023,2021,12,3,4,1,4714690.0
14024,2021,12,3,5,1,6082993.0
14025,2021,12,3,6,1,3124935.0
14026,2021,12,3,7,1,6560962.0
14027,2021,12,3,8,1,1814757.0
14028,2021,12,3,9,1,2681573.0
14045,2021,12,4,1,1,2062205.0
14046,2021,12,4,2,1,13219220.0
14047,2021,12,4,3,1,4875628.0
14048,2021,12,4,4,1,4642864.0
14049,2021,12,4,5,1,6165734.0
14050,2021,12,4,6,1,3089173.0
14051,2021,12,4,7,1,6660861.0
14052,2021,12,4,8,1,1825368.0
14053,2021,12,4,9,1,2675310.0
14070,2021,12,5,1,1,2058627.0
14071,2021,12,5,2,1,13257056.0
14072,2021,12,5,3,1,4903851.0
14073,2021,12,5,4,1,4663296.0
14074,2021,12,5,5,1,6225510.0
14075,2021,12,5,6,1,3124018.0
14076,2021,12,5,7,1,6723475.0
14077,2021,12,5,8,1,1839334.0
14078,2021,12,5,9,1,2689198.0
14095,2021,12,6,1,1,1622960.0
14096,2021,12,6,2,1,10392585.0
14097,2021,12,6,3,1,3856738.0
14098,2021,12,6,4,1,3643042.0
14099,2021,12,6,5,1,4892365.0
14100,2021,12,6,6,1,2444932.0
14101,2021,12,6,7,1,5314792.0
14102,2021,12,6,8,1,1446029.0
14103,2021,12,6,9,1,2114814.0
14120,2021,12,7,1,1,1565617.0
14121,2021,12,7,2,1,10033993.0
14122,2021,12,7,3,1,3728692.0
14123,2021,12,7,4,1,3506897.0
14124,2021,12,7,5,1,4733429.0
14125,2021,12,7,6,1,2348515.0
14126,2021,12,7,7,1,5170089.0
14127,2021,12,7,8,1,1403314.0
14128,2021,12,7,9,1,2054685.0
